r_nsa,r_necklen,r_neckhead,r_headoff,r_lt,r_shaftax,r_headr
8.363615258920863,88.64596372449711,1.9137472762910952,-20.84853677881063,57.31428571428571,16.52523750135548,23.16031087874254
6.579070492393409,87.6311043365966,1.825648007012429,-24.733405821553912,62.79999999999999,31.197140921153363,24.0
38.00758556590939,32.410795306144266,0.6586917528990089,-29.8101498695727,35.04081632653062,12.860632646025035,24.60239950135941
27.70962793125125,30.18931527891092,0.5856727043388429,20.83190949001962,32.58333333333332,17.532895975159835,25.773196407532076
22.991947437755645,34.89609285383765,0.6764213627148971,-22.902972096140378,36.36111111111111,8.700259804769106,25.79464131187257
32.329522573592776,37.55623153259652,0.8039522674196855,-47.050628493926375,10.131696428571427,5.6736283009937765,23.35725207488663
29.2122670696757,29.517783136475792,0.6224836232308586,35.824967204061295,23.650111607142854,11.038988506716963,23.709686516145197
36.66539807004158,36.78649389517747,0.713064652661901,-46.025409442505236,30.646258503401363,5.546930175489663,25.79464131187257
41.9669475772434,31.844835810999253,0.61054818297831,51.42161086842759,19.45748299319727,4.273173009397097,26.078888365253356
33.774919642058535,33.53081419897539,0.7080413254685604,-43.43942001968015,21.895691609977323,0.9640071523923751,23.678571428571427
34.827099468548454,29.915194499953113,0.6186134434171883,37.809769501062846,27.425510204081636,6.668777365386282,24.17923084139842
26.093536154380647,48.702787950478104,0.9380907234519695,-41.863022113022126,11.472634508348792,6.682635275496515,25.958463682095935
29.553910022687333,41.33522815556805,0.8148951589023841,43.75710188910706,13.443877551020405,6.934496696007842,25.36229826867801
26.02652980124778,32.322364805539976,0.7320934383248855,-15.624568167387114,41.285714285714285,23.031784064080476,22.075300168990236
3.0280478557989134,24.17593605142563,0.5493396038824739,-17.284644959029162,1.0775510204081569,45.15465580247142,22.004544985070698
17.97725623704867,31.825808792142322,0.7057987011716472,11.730569727245854,0.0,38.81670775708853,22.54595307366712
41.43560903420093,38.252154130604296,0.7830930989967285,41.186733268674594,15.378947368421063,0.6247877600135041,24.423758924457143
31.60651067320341,38.5901195456939,0.8521967689089069,-34.2098177085682,30.95357142857143,9.971546976429808,22.641554716935847
26.395876786814537,43.86601654192297,0.8176499333751525,-41.29130127298439,22.33418367346939,4.630549087991467,26.82444818459763
27.97289277764609,53.097936515631645,0.9578729319126286,49.35314710042434,11.899999999999995,2.3608144127052975,27.716586796960936
32.47657874897132,33.206511886052304,0.6436707431703702,-41.74488814276696,27.25396825396825,11.163038025992375,25.79464131187257
41.07038654840686,32.507328689049025,0.6958722837948994,57.64463176574976,5.917233560090703,0.11867966533143307,23.35725207488663
10.158777748841072,38.11598142819901,0.7692705418442176,-10.2309774405038,38.16326530612245,28.020510997118897,24.774106998053842
8.678235414943282,30.948767305760512,0.5553839009029697,-3.1066454858606063,49.93749999999999,36.14226648748681,27.862499484989144
